,age,job,marital_status,education,default,balance,housing_loan,personal_loan,contact_channel,last_contact_day,last_contact_month,contact_duration,campaign,gap_between_campaigns,previous,outcome_previous_campaign,insurance_subscribe
22086,29,unemployed,single,primary,no,550.0,no,no,cellular,29.0,jan,801.0,1.0,-1.0,0.0,unknown,1.0
22087,40,student,married,secondary,no,260.0,no,no,cellular,19.0,nov,52.0,1.0,152.0,6.0,failure,0.0
22088,48,technician,divorced,tertiary,no,83.0,no,yes,cellular,19.0,aug,243.0,6.0,-1.0,0.0,unknown,0.0
22089,51,services,married,secondary,no,0.0,no,no,cellular,18.0,jul,439.0,3.0,-1.0,0.0,unknown,0.0
22090,31,student,single,secondary,no,216.0,no,no,cellular,3.0,jun,138.0,1.0,-1.0,0.0,unknown,0.0
22091,43,services,married,secondary,no,-456.0,yes,no,unknown,29.0,may,102.0,4.0,-1.0,0.0,unknown,0.0
22092,42,management,married,tertiary,no,24780.0,no,no,cellular,6.0,aug,184.0,2.0,-1.0,0.0,unknown,0.0
22093,24,services,single,secondary,no,-148.0,yes,no,unknown,21.0,may,641.0,1.0,-1.0,0.0,unknown,0.0
22094,37,technician,married,tertiary,no,1733.0,yes,no,cellular,12.0,may,524.0,3.0,326.0,1.0,other,0.0
22095,37,entrepreneur,married,secondary,no,5064.0,yes,no,unknown,20.0,may,79.0,1.0,-1.0,0.0,unknown,0.0
22096,43,admin.,married,secondary,no,877.0,yes,no,cellular,2.0,feb,135.0,1.0,-1.0,0.0,unknown,0.0
22097,59,retired,married,tertiary,no,307.0,no,yes,unknown,11.0,jun,63.0,5.0,-1.0,0.0,unknown,0.0
22098,35,blue-collar,married,secondary,no,126.0,yes,no,cellular,16.0,apr,472.0,1.0,-1.0,0.0,unknown,0.0
22099,26,admin.,single,secondary,no,1375.0,yes,no,cellular,17.0,apr,238.0,2.0,-1.0,0.0,unknown,0.0
22100,36,admin.,single,secondary,no,-17.0,yes,no,unknown,5.0,jun,159.0,2.0,-1.0,0.0,unknown,0.0
22101,29,management,married,tertiary,no,168.0,yes,no,unknown,28.0,may,119.0,1.0,-1.0,0.0,unknown,0.0
22102,71,retired,married,tertiary,no,2887.0,no,no,cellular,30.0,jun,128.0,1.0,-1.0,0.0,unknown,1.0
22103,33,management,married,secondary,no,56.0,yes,no,unknown,21.0,may,255.0,1.0,-1.0,0.0,unknown,0.0
22104,51,blue-collar,married,primary,no,303.0,yes,no,unknown,3.0,jun,87.0,7.0,-1.0,0.0,unknown,0.0
22105,58,blue-collar,married,primary,no,47.0,no,no,cellular,6.0,aug,281.0,2.0,-1.0,0.0,unknown,0.0
22106,32,admin.,single,secondary,no,1465.0,no,no,telephone,30.0,jan,118.0,5.0,-1.0,0.0,unknown,0.0
22107,31,blue-collar,single,secondary,no,-343.0,no,yes,cellular,28.0,jul,120.0,4.0,-1.0,0.0,unknown,0.0
22108,28,blue-collar,divorced,primary,no,410.0,yes,no,unknown,30.0,may,867.0,3.0,-1.0,0.0,unknown,0.0
22109,32,technician,married,secondary,no,1840.0,yes,no,cellular,25.0,aug,99.0,13.0,-1.0,0.0,unknown,0.0
22110,55,unemployed,married,primary,no,8585.0,no,no,telephone,28.0,jan,201.0,2.0,-1.0,0.0,unknown,0.0
22111,36,blue-collar,single,secondary,no,2596.0,no,no,unknown,18.0,jun,60.0,6.0,-1.0,0.0,unknown,0.0
22112,38,unemployed,divorced,secondary,no,189.0,yes,yes,cellular,21.0,jul,105.0,2.0,-1.0,0.0,unknown,0.0
22113,44,services,single,secondary,no,0.0,yes,no,unknown,14.0,may,179.0,1.0,-1.0,0.0,unknown,0.0
22114,54,housemaid,divorced,primary,no,2253.0,yes,no,cellular,5.0,feb,266.0,1.0,196.0,1.0,failure,0.0
22115,52,blue-collar,married,primary,no,36.0,no,no,cellular,13.0,aug,109.0,2.0,-1.0,0.0,unknown,0.0
22116,49,housemaid,married,primary,no,785.0,no,no,unknown,16.0,jun,190.0,6.0,-1.0,0.0,unknown,0.0
22117,29,blue-collar,married,secondary,no,1052.0,yes,no,cellular,13.0,may,147.0,1.0,-1.0,0.0,unknown,0.0
22118,31,admin.,single,secondary,no,3323.0,yes,no,cellular,9.0,apr,337.0,2.0,-1.0,0.0,unknown,0.0
22119,35,blue-collar,married,secondary,no,11.0,no,no,unknown,3.0,jun,32.0,3.0,-1.0,0.0,unknown,0.0
22120,35,blue-collar,single,secondary,no,-441.0,yes,no,cellular,6.0,may,151.0,1.0,-1.0,0.0,unknown,0.0
22121,33,technician,married,secondary,no,348.0,yes,no,cellular,7.0,may,263.0,2.0,294.0,1.0,success,0.0
22122,55,management,married,tertiary,no,2.0,no,yes,cellular,31.0,jul,126.0,2.0,-1.0,0.0,unknown,0.0
22123,42,blue-collar,divorced,secondary,no,498.0,yes,no,cellular,11.0,may,173.0,2.0,-1.0,0.0,unknown,0.0
22124,41,admin.,married,secondary,no,21515.0,yes,no,unknown,5.0,jun,87.0,1.0,-1.0,0.0,unknown,0.0
22125,33,technician,single,secondary,no,402.0,yes,yes,unknown,15.0,may,59.0,1.0,-1.0,0.0,unknown,0.0
22126,83,retired,divorced,primary,no,0.0,no,no,telephone,31.0,may,664.0,1.0,77.0,3.0,success,0.0
22127,42,unemployed,divorced,secondary,no,759.0,no,no,cellular,12.0,aug,126.0,3.0,-1.0,0.0,unknown,0.0
22128,55,retired,divorced,secondary,no,-268.0,no,yes,cellular,24.0,jul,1417.0,1.0,-1.0,0.0,unknown,1.0
22129,48,blue-collar,divorced,primary,no,194.0,yes,no,cellular,14.0,may,263.0,1.0,-1.0,0.0,unknown,0.0
22130,34,blue-collar,married,secondary,no,1739.0,yes,yes,unknown,21.0,may,213.0,2.0,-1.0,0.0,unknown,0.0
22131,53,management,divorced,secondary,no,425.0,no,no,cellular,15.0,jul,416.0,3.0,-1.0,0.0,unknown,0.0
22132,34,admin.,married,secondary,no,507.0,yes,no,unknown,6.0,may,190.0,1.0,-1.0,0.0,unknown,0.0
22133,58,retired,married,primary,no,3260.0,no,no,telephone,27.0,oct,27.0,1.0,-1.0,0.0,unknown,0.0
22134,35,technician,married,secondary,no,249.0,no,no,cellular,21.0,aug,205.0,8.0,-1.0,0.0,unknown,0.0
22135,33,technician,married,secondary,no,0.0,yes,no,cellular,9.0,feb,176.0,2.0,262.0,2.0,failure,0.0
22136,41,services,married,secondary,no,446.0,yes,no,cellular,7.0,apr,93.0,3.0,140.0,2.0,failure,0.0
22137,51,blue-collar,divorced,unknown,no,10287.0,yes,no,unknown,29.0,may,117.0,1.0,-1.0,0.0,unknown,0.0
22138,42,management,married,tertiary,no,9.0,yes,no,unknown,15.0,may,98.0,3.0,-1.0,0.0,unknown,0.0
22139,27,services,single,secondary,no,331.0,yes,no,unknown,13.0,may,203.0,2.0,-1.0,0.0,unknown,0.0
22140,26,self-employed,single,secondary,no,1242.0,yes,no,cellular,5.0,feb,205.0,2.0,253.0,2.0,success,0.0
22141,43,management,married,tertiary,no,175.0,yes,no,cellular,17.0,apr,129.0,4.0,337.0,1.0,other,0.0
22142,33,technician,married,secondary,no,256.0,yes,no,cellular,18.0,nov,76.0,1.0,-1.0,0.0,unknown,0.0
22143,47,blue-collar,married,primary,no,193.0,yes,no,cellular,29.0,aug,171.0,2.0,-1.0,0.0,unknown,0.0
22144,34,technician,married,tertiary,no,297.0,yes,no,cellular,29.0,jan,375.0,2.0,-1.0,0.0,unknown,0.0
22145,41,blue-collar,single,secondary,no,537.0,yes,no,cellular,5.0,may,233.0,1.0,-1.0,0.0,unknown,0.0
22146,48,management,married,tertiary,no,571.0,yes,yes,cellular,19.0,nov,77.0,2.0,-1.0,0.0,unknown,0.0
22147,30,admin.,single,secondary,no,115.0,yes,no,unknown,6.0,may,66.0,3.0,-1.0,0.0,unknown,0.0
22148,56,admin.,single,secondary,no,3309.0,yes,no,cellular,14.0,may,65.0,1.0,-1.0,0.0,unknown,0.0
22149,47,management,married,secondary,no,490.0,yes,no,unknown,28.0,may,227.0,1.0,-1.0,0.0,unknown,0.0
22150,43,blue-collar,divorced,primary,no,-97.0,yes,yes,cellular,31.0,jul,747.0,4.0,-1.0,0.0,unknown,0.0
22151,36,blue-collar,married,secondary,no,-870.0,yes,no,unknown,26.0,may,102.0,2.0,-1.0,0.0,unknown,0.0
22152,33,technician,single,secondary,no,181.0,yes,no,cellular,13.0,may,25.0,7.0,-1.0,0.0,unknown,0.0
22153,31,blue-collar,married,secondary,no,-112.0,yes,no,cellular,12.0,may,584.0,2.0,-1.0,0.0,unknown,0.0
22154,45,admin.,married,secondary,no,476.0,no,no,cellular,6.0,aug,356.0,1.0,364.0,1.0,other,1.0
22155,36,housemaid,married,primary,no,4324.0,yes,no,cellular,18.0,nov,139.0,4.0,127.0,4.0,failure,0.0
22156,57,housemaid,married,primary,no,1870.0,no,no,unknown,17.0,jun,129.0,1.0,-1.0,0.0,unknown,0.0
22157,35,technician,divorced,secondary,no,127.0,no,no,cellular,20.0,nov,94.0,2.0,-1.0,0.0,unknown,0.0
22158,25,technician,single,secondary,no,50.0,yes,no,cellular,8.0,may,191.0,1.0,-1.0,0.0,unknown,0.0
22159,46,admin.,married,secondary,no,0.0,no,no,cellular,5.0,aug,109.0,1.0,-1.0,0.0,unknown,0.0
22160,57,blue-collar,married,secondary,no,0.0,no,yes,cellular,22.0,jul,127.0,2.0,-1.0,0.0,unknown,0.0
22161,26,technician,single,secondary,no,855.0,yes,no,unknown,28.0,may,87.0,2.0,-1.0,0.0,unknown,0.0
22162,35,management,single,tertiary,no,14.0,no,no,cellular,7.0,jul,167.0,2.0,-1.0,0.0,unknown,0.0
22163,39,entrepreneur,married,tertiary,yes,-172.0,yes,no,cellular,15.0,may,562.0,2.0,-1.0,0.0,unknown,1.0
22164,48,blue-collar,single,unknown,no,2961.0,no,no,unknown,19.0,jun,361.0,1.0,-1.0,0.0,unknown,0.0
22165,37,services,married,secondary,no,1776.0,yes,yes,cellular,17.0,apr,224.0,1.0,-1.0,0.0,unknown,0.0
22166,58,unemployed,married,secondary,no,610.0,yes,no,telephone,29.0,jul,246.0,2.0,-1.0,0.0,unknown,0.0
22167,37,management,married,tertiary,no,900.0,yes,no,cellular,7.0,may,155.0,1.0,357.0,2.0,failure,0.0
22168,41,services,single,tertiary,no,285.0,yes,yes,unknown,29.0,may,135.0,1.0,-1.0,0.0,unknown,0.0
22169,55,blue-collar,married,secondary,no,754.0,no,no,cellular,2.0,feb,218.0,3.0,-1.0,0.0,unknown,0.0
22170,59,blue-collar,single,secondary,no,12270.0,no,no,cellular,20.0,nov,180.0,2.0,-1.0,0.0,unknown,0.0
22171,60,retired,married,secondary,no,0.0,no,no,telephone,31.0,jul,576.0,20.0,-1.0,0.0,unknown,0.0
22172,31,admin.,divorced,secondary,no,1352.0,yes,no,unknown,20.0,may,6.0,2.0,-1.0,0.0,unknown,0.0
22173,47,entrepreneur,married,secondary,no,1375.0,yes,no,telephone,16.0,apr,272.0,2.0,321.0,7.0,failure,0.0
22174,50,technician,married,secondary,no,1234.0,yes,no,unknown,5.0,may,205.0,2.0,-1.0,0.0,unknown,0.0
22175,34,admin.,married,tertiary,no,899.0,yes,no,cellular,9.0,apr,627.0,2.0,141.0,7.0,failure,0.0
22176,44,technician,divorced,unknown,no,759.0,yes,no,unknown,23.0,may,397.0,1.0,-1.0,0.0,unknown,0.0
22177,35,admin.,single,secondary,no,-67.0,no,yes,cellular,21.0,jul,84.0,1.0,-1.0,0.0,unknown,0.0
22178,40,blue-collar,married,primary,no,0.0,yes,no,unknown,3.0,jun,329.0,3.0,-1.0,0.0,unknown,0.0
22179,40,management,married,tertiary,no,2168.0,yes,yes,cellular,19.0,nov,530.0,1.0,-1.0,0.0,unknown,0.0
22180,33,technician,divorced,tertiary,no,-386.0,yes,no,unknown,23.0,may,530.0,1.0,-1.0,0.0,unknown,0.0
22181,56,retired,married,tertiary,no,24.0,no,yes,cellular,9.0,jul,44.0,1.0,-1.0,0.0,unknown,0.0
22182,33,blue-collar,single,tertiary,no,3446.0,yes,no,cellular,28.0,apr,83.0,2.0,-1.0,0.0,unknown,0.0
22183,39,entrepreneur,single,tertiary,no,1837.0,no,no,cellular,29.0,jan,199.0,1.0,-1.0,0.0,unknown,0.0
22184,32,technician,married,secondary,no,465.0,yes,no,cellular,12.0,may,210.0,2.0,-1.0,0.0,unknown,0.0
22185,36,unemployed,married,secondary,no,1466.0,yes,no,unknown,19.0,feb,124.0,1.0,-1.0,0.0,unknown,0.0
22186,43,technician,single,secondary,yes,685.0,yes,no,cellular,18.0,nov,78.0,1.0,110.0,2.0,failure,0.0
22187,33,admin.,single,secondary,no,101.0,yes,no,unknown,6.0,may,392.0,1.0,-1.0,0.0,unknown,0.0
22188,43,services,divorced,secondary,no,0.0,yes,no,unknown,6.0,may,125.0,2.0,-1.0,0.0,unknown,0.0
22189,34,technician,married,secondary,no,178.0,yes,no,cellular,13.0,may,253.0,1.0,-1.0,0.0,unknown,0.0
22190,57,admin.,divorced,secondary,yes,-435.0,yes,yes,cellular,6.0,feb,89.0,5.0,273.0,2.0,failure,0.0
22191,59,retired,married,primary,no,-47.0,yes,no,cellular,27.0,aug,84.0,4.0,-1.0,0.0,unknown,0.0
22192,39,technician,single,secondary,no,1048.0,yes,yes,cellular,8.0,apr,201.0,2.0,-1.0,0.0,unknown,0.0
22193,33,management,married,tertiary,no,1388.0,yes,no,cellular,10.0,nov,280.0,1.0,89.0,2.0,failure,0.0
22194,32,admin.,single,secondary,no,287.0,no,no,unknown,15.0,may,465.0,3.0,-1.0,0.0,unknown,0.0
22195,42,blue-collar,married,secondary,no,3743.0,yes,no,unknown,14.0,may,136.0,1.0,-1.0,0.0,unknown,0.0
22196,50,unemployed,divorced,unknown,no,1088.0,no,no,cellular,2.0,feb,749.0,1.0,-1.0,0.0,unknown,1.0
22197,46,management,married,tertiary,no,459.0,yes,no,unknown,6.0,may,221.0,1.0,-1.0,0.0,unknown,0.0
22198,50,management,married,secondary,no,268.0,no,no,cellular,5.0,mar,61.0,2.0,-1.0,0.0,unknown,0.0
22199,35,blue-collar,married,secondary,no,2643.0,yes,no,cellular,2.0,apr,96.0,3.0,330.0,1.0,other,0.0
22200,33,technician,married,secondary,no,183.0,no,no,cellular,16.0,jul,457.0,2.0,182.0,3.0,other,1.0
22201,36,management,married,tertiary,yes,-485.0,yes,no,cellular,19.0,nov,278.0,1.0,-1.0,0.0,unknown,0.0
22202,39,blue-collar,married,primary,no,766.0,yes,no,unknown,3.0,jun,350.0,3.0,-1.0,0.0,unknown,0.0
22203,57,management,divorced,tertiary,no,236.0,no,no,cellular,18.0,nov,120.0,2.0,-1.0,0.0,unknown,0.0
22204,31,management,single,tertiary,no,69.0,no,no,cellular,11.0,aug,257.0,2.0,-1.0,0.0,unknown,0.0
22205,33,technician,single,secondary,no,5214.0,yes,no,cellular,7.0,may,293.0,2.0,-1.0,0.0,unknown,0.0
22206,35,management,married,tertiary,no,109.0,no,yes,cellular,21.0,aug,257.0,2.0,-1.0,0.0,unknown,0.0
22207,49,technician,divorced,secondary,no,305.0,no,no,cellular,24.0,jul,367.0,2.0,-1.0,0.0,unknown,1.0
22208,26,blue-collar,married,secondary,no,160.0,yes,no,cellular,18.0,may,252.0,4.0,-1.0,0.0,unknown,0.0
22209,51,technician,married,secondary,no,39.0,no,no,cellular,2.0,nov,173.0,1.0,-1.0,0.0,unknown,0.0
22210,33,services,married,secondary,no,3444.0,yes,no,telephone,21.0,oct,144.0,1.0,91.0,4.0,failure,1.0
22211,24,blue-collar,single,secondary,no,630.0,yes,no,cellular,16.0,apr,296.0,1.0,-1.0,0.0,unknown,0.0
22212,25,services,single,secondary,no,-141.0,yes,no,cellular,18.0,may,113.0,2.0,348.0,2.0,failure,0.0
22213,41,blue-collar,married,secondary,no,1885.0,yes,no,cellular,7.0,apr,158.0,2.0,-1.0,0.0,unknown,0.0
22214,37,blue-collar,single,tertiary,no,1436.0,yes,no,cellular,12.0,may,177.0,2.0,-1.0,0.0,unknown,0.0
22215,45,blue-collar,married,primary,no,185.0,no,no,cellular,18.0,aug,34.0,14.0,-1.0,0.0,unknown,0.0
22216,47,management,married,secondary,no,623.0,yes,no,cellular,13.0,may,102.0,6.0,-1.0,0.0,unknown,0.0
22217,56,retired,married,secondary,no,74.0,no,no,cellular,19.0,aug,144.0,2.0,-1.0,0.0,unknown,0.0
22218,40,blue-collar,married,primary,yes,0.0,yes,no,unknown,6.0,may,64.0,2.0,-1.0,0.0,unknown,0.0
22219,31,technician,single,tertiary,no,1798.0,yes,no,unknown,8.0,may,393.0,1.0,-1.0,0.0,unknown,0.0
22220,44,blue-collar,divorced,secondary,no,1781.0,yes,no,cellular,29.0,jul,48.0,3.0,-1.0,0.0,unknown,0.0
22221,47,technician,divorced,secondary,no,4135.0,yes,no,unknown,14.0,may,283.0,8.0,-1.0,0.0,unknown,0.0
22222,52,blue-collar,married,primary,no,2.0,no,no,unknown,9.0,jun,70.0,3.0,-1.0,0.0,unknown,0.0
22223,54,technician,divorced,secondary,no,2156.0,yes,no,cellular,30.0,apr,258.0,1.0,86.0,5.0,success,1.0
22224,58,technician,single,tertiary,no,388.0,no,no,cellular,19.0,nov,96.0,1.0,-1.0,0.0,unknown,0.0
22225,49,technician,married,secondary,no,4772.0,no,no,cellular,18.0,aug,157.0,3.0,-1.0,0.0,unknown,0.0
22226,56,technician,married,tertiary,no,1062.0,no,no,unknown,20.0,jun,37.0,2.0,-1.0,0.0,unknown,0.0
22227,47,admin.,married,primary,no,192.0,yes,no,unknown,7.0,may,47.0,1.0,-1.0,0.0,unknown,0.0
22228,50,technician,married,secondary,no,1093.0,yes,no,unknown,30.0,may,319.0,1.0,-1.0,0.0,unknown,0.0
22229,31,admin.,single,secondary,no,2398.0,yes,no,unknown,2.0,jun,16.0,13.0,-1.0,0.0,unknown,0.0
22230,56,retired,married,primary,no,1947.0,no,no,cellular,3.0,jun,124.0,1.0,34.0,2.0,failure,0.0
22231,60,management,single,tertiary,no,0.0,no,yes,cellular,23.0,jul,151.0,1.0,-1.0,0.0,unknown,0.0
22232,30,self-employed,single,tertiary,no,432.0,yes,no,cellular,2.0,feb,402.0,1.0,-1.0,0.0,unknown,1.0
22233,46,blue-collar,married,primary,no,1303.0,no,no,cellular,4.0,aug,174.0,1.0,-1.0,0.0,unknown,0.0
22234,48,management,married,tertiary,no,308.0,yes,no,cellular,14.0,jul,125.0,5.0,-1.0,0.0,unknown,0.0
22235,40,management,divorced,tertiary,no,-75.0,yes,no,cellular,18.0,may,193.0,2.0,-1.0,0.0,unknown,0.0
22236,41,blue-collar,married,secondary,no,449.0,yes,yes,cellular,12.0,may,313.0,2.0,-1.0,0.0,unknown,0.0
22237,30,management,married,tertiary,no,107.0,yes,yes,cellular,18.0,jul,263.0,1.0,-1.0,0.0,unknown,0.0
22238,42,housemaid,married,secondary,no,279.0,yes,no,cellular,23.0,jul,673.0,1.0,-1.0,0.0,unknown,0.0
22239,33,blue-collar,married,secondary,no,1786.0,no,no,cellular,10.0,jul,209.0,1.0,-1.0,0.0,unknown,0.0
22240,49,technician,married,secondary,no,1269.0,yes,no,unknown,16.0,may,355.0,2.0,-1.0,0.0,unknown,0.0
22241,43,entrepreneur,married,secondary,no,1109.0,yes,no,cellular,6.0,aug,64.0,4.0,-1.0,0.0,unknown,0.0
22242,28,technician,single,tertiary,no,375.0,yes,no,cellular,14.0,may,43.0,1.0,350.0,1.0,other,0.0
22243,71,retired,married,tertiary,no,3895.0,no,no,cellular,7.0,aug,116.0,1.0,-1.0,0.0,unknown,0.0
22244,41,blue-collar,single,secondary,no,925.0,yes,no,telephone,13.0,may,43.0,1.0,-1.0,0.0,unknown,0.0
22245,40,blue-collar,single,primary,no,118.0,no,no,unknown,23.0,feb,16.0,1.0,-1.0,0.0,unknown,0.0
22246,28,blue-collar,married,primary,no,0.0,no,no,unknown,14.0,may,17.0,24.0,-1.0,0.0,unknown,0.0
22247,35,management,married,tertiary,no,247.0,yes,no,cellular,8.0,may,209.0,3.0,367.0,3.0,other,0.0
22248,27,housemaid,married,secondary,no,22.0,yes,yes,unknown,27.0,may,88.0,1.0,-1.0,0.0,unknown,0.0
22249,50,admin.,married,unknown,no,4861.0,no,no,cellular,17.0,nov,256.0,2.0,-1.0,0.0,unknown,0.0
22250,49,admin.,single,secondary,no,4509.0,no,no,unknown,6.0,jun,42.0,2.0,-1.0,0.0,unknown,0.0
22251,25,services,single,tertiary,no,130.0,yes,no,cellular,16.0,jul,49.0,1.0,-1.0,0.0,unknown,0.0
22252,31,management,single,tertiary,no,130.0,no,no,cellular,6.0,aug,160.0,1.0,-1.0,0.0,unknown,0.0
22253,39,unemployed,divorced,secondary,no,6322.0,no,no,unknown,8.0,may,184.0,1.0,-1.0,0.0,unknown,0.0
22254,47,management,married,tertiary,no,0.0,no,no,unknown,5.0,jun,265.0,2.0,-1.0,0.0,unknown,0.0
22255,47,blue-collar,married,primary,no,0.0,no,no,cellular,21.0,jul,71.0,1.0,-1.0,0.0,unknown,0.0
22256,49,management,divorced,tertiary,no,9326.0,yes,no,unknown,3.0,jun,166.0,1.0,-1.0,0.0,unknown,0.0
22257,54,retired,married,secondary,no,1139.0,yes,no,cellular,14.0,may,155.0,1.0,177.0,7.0,failure,0.0
22258,35,blue-collar,married,secondary,no,463.0,yes,no,unknown,21.0,may,104.0,1.0,-1.0,0.0,unknown,0.0
22259,37,services,married,secondary,no,0.0,yes,no,cellular,22.0,jul,272.0,1.0,-1.0,0.0,unknown,0.0
22260,39,management,married,tertiary,no,1802.0,no,no,cellular,25.0,jan,129.0,2.0,97.0,2.0,failure,0.0
22261,36,management,divorced,tertiary,no,0.0,yes,no,unknown,19.0,may,21.0,11.0,-1.0,0.0,unknown,0.0
22262,33,technician,single,tertiary,no,0.0,no,no,cellular,28.0,jan,233.0,2.0,-1.0,0.0,unknown,0.0
22263,35,blue-collar,married,primary,no,105.0,yes,no,unknown,8.0,may,369.0,2.0,-1.0,0.0,unknown,0.0
22264,47,services,married,secondary,no,223.0,no,no,cellular,15.0,may,133.0,2.0,-1.0,0.0,unknown,0.0
22265,34,admin.,single,secondary,no,181.0,yes,no,cellular,21.0,jul,296.0,1.0,-1.0,0.0,unknown,0.0
22266,37,blue-collar,married,secondary,no,685.0,yes,no,unknown,6.0,jun,968.0,1.0,-1.0,0.0,unknown,0.0
22267,55,retired,married,secondary,no,273.0,no,no,cellular,26.0,aug,417.0,2.0,-1.0,0.0,unknown,0.0
22268,79,retired,married,primary,no,8556.0,no,no,telephone,18.0,jan,326.0,2.0,272.0,2.0,success,1.0
22269,58,housemaid,married,primary,no,1310.0,yes,yes,cellular,22.0,jul,1226.0,2.0,-1.0,0.0,unknown,0.0
22270,40,management,married,tertiary,no,8963.0,no,no,cellular,3.0,jun,203.0,2.0,-1.0,0.0,unknown,0.0
22271,59,retired,married,secondary,no,32948.0,no,no,cellular,19.0,nov,243.0,1.0,174.0,2.0,failure,0.0
22272,31,management,single,tertiary,no,62.0,yes,no,cellular,18.0,may,175.0,1.0,293.0,5.0,failure,0.0
22273,58,self-employed,married,secondary,no,9994.0,no,no,cellular,10.0,jul,400.0,1.0,-1.0,0.0,unknown,0.0
22274,58,services,married,primary,no,943.0,yes,no,unknown,3.0,jun,243.0,3.0,-1.0,0.0,unknown,0.0
22275,26,technician,single,secondary,no,544.0,yes,yes,unknown,3.0,jun,56.0,5.0,-1.0,0.0,unknown,0.0
22276,50,admin.,divorced,secondary,no,202.0,no,yes,cellular,17.0,nov,148.0,1.0,-1.0,0.0,unknown,0.0
22277,54,self-employed,divorced,tertiary,no,3952.0,no,no,unknown,6.0,jun,28.0,6.0,-1.0,0.0,unknown,0.0
22278,25,self-employed,single,unknown,no,1179.0,no,no,cellular,18.0,feb,150.0,2.0,185.0,3.0,failure,0.0
22279,36,housemaid,divorced,secondary,no,181.0,yes,no,cellular,18.0,jul,354.0,1.0,-1.0,0.0,unknown,0.0
22280,41,blue-collar,divorced,secondary,no,927.0,yes,no,cellular,17.0,apr,239.0,2.0,148.0,2.0,failure,0.0
22281,31,technician,single,secondary,no,1.0,yes,no,cellular,12.0,may,223.0,1.0,-1.0,0.0,unknown,0.0
22282,36,blue-collar,married,secondary,no,723.0,yes,no,cellular,31.0,jul,101.0,2.0,-1.0,0.0,unknown,0.0
22283,38,technician,single,tertiary,no,1619.0,no,no,unknown,9.0,jun,324.0,1.0,-1.0,0.0,unknown,0.0
22284,40,blue-collar,divorced,primary,no,-78.0,no,yes,cellular,17.0,nov,330.0,2.0,-1.0,0.0,unknown,0.0
22285,55,technician,married,secondary,no,726.0,yes,no,unknown,16.0,may,271.0,1.0,-1.0,0.0,unknown,0.0
22286,51,technician,married,secondary,no,1186.0,yes,no,unknown,3.0,jun,450.0,3.0,-1.0,0.0,unknown,0.0
22287,34,admin.,single,secondary,no,303.0,no,no,cellular,4.0,jun,282.0,3.0,126.0,3.0,failure,1.0
22288,26,student,single,secondary,no,0.0,no,no,cellular,27.0,may,107.0,2.0,-1.0,0.0,unknown,0.0
22289,47,services,divorced,secondary,no,829.0,no,yes,unknown,18.0,jun,466.0,2.0,-1.0,0.0,unknown,0.0
22290,34,unemployed,married,secondary,no,156.0,yes,no,cellular,5.0,may,136.0,5.0,-1.0,0.0,unknown,0.0
22291,57,blue-collar,married,secondary,no,0.0,no,yes,cellular,9.0,jul,45.0,1.0,-1.0,0.0,unknown,0.0
22292,32,admin.,married,tertiary,no,157.0,no,no,cellular,27.0,aug,300.0,4.0,-1.0,0.0,unknown,0.0
22293,35,services,married,secondary,no,-138.0,yes,no,telephone,17.0,jul,197.0,3.0,-1.0,0.0,unknown,0.0
22294,35,management,single,tertiary,no,556.0,no,no,cellular,28.0,aug,52.0,8.0,-1.0,0.0,unknown,0.0
22295,40,services,married,secondary,no,879.0,yes,yes,cellular,2.0,apr,349.0,3.0,-1.0,0.0,unknown,0.0
22296,57,retired,married,primary,no,1947.0,no,no,cellular,3.0,sep,126.0,1.0,185.0,7.0,success,0.0
22297,26,admin.,married,secondary,no,714.0,yes,no,unknown,28.0,may,183.0,1.0,-1.0,0.0,unknown,0.0
22298,52,admin.,divorced,secondary,no,98.0,no,yes,unknown,19.0,jun,148.0,1.0,-1.0,0.0,unknown,0.0
22299,55,unemployed,married,tertiary,no,383.0,no,no,unknown,6.0,may,343.0,3.0,-1.0,0.0,unknown,0.0
22300,33,blue-collar,single,secondary,no,213.0,yes,no,unknown,2.0,jun,163.0,2.0,-1.0,0.0,unknown,0.0
22301,33,blue-collar,married,secondary,no,2645.0,yes,yes,unknown,6.0,jun,85.0,4.0,-1.0,0.0,unknown,0.0
22302,52,unemployed,married,secondary,no,2251.0,yes,no,unknown,3.0,jun,58.0,9.0,-1.0,0.0,unknown,0.0
22303,55,housemaid,divorced,primary,no,0.0,no,no,unknown,12.0,jun,90.0,8.0,-1.0,0.0,unknown,0.0
22304,54,services,married,secondary,no,2431.0,yes,no,unknown,19.0,may,221.0,4.0,-1.0,0.0,unknown,0.0
22305,27,blue-collar,single,secondary,no,535.0,yes,no,unknown,2.0,jun,360.0,2.0,-1.0,0.0,unknown,0.0
22306,54,admin.,divorced,secondary,no,735.0,no,no,cellular,28.0,oct,300.0,1.0,-1.0,0.0,unknown,0.0
22307,39,management,divorced,tertiary,no,1555.0,yes,no,cellular,25.0,jul,796.0,1.0,-1.0,0.0,unknown,0.0
